2026-06-21 23:57:14,2,TMX: map2.tmx,NPC 1,False,24.71,500,72,1,ASTAR,10,580,6,BFS,1,223,2,ASTAR,31,479,5,Q_LEARNING,8,0,0,,0
2026-06-21 23:57:46,2,TMX: map2.tmx,NPC 1,False,28.34,500,0,0,ASTAR,42,528,6,BFS,1,190,2,ASTAR,74,349,3,Q_LEARNING,0,0,0,,0
2026-06-21 23:59:45,2,TMX: map2.tmx,NPC 3,False,24.35,500,0,0,ASTAR,9,444,5,BFS,18,219,2,ASTAR,77,546,6,Q_LEARNING,0,0,0,,0
2026-06-22 00:10:52,2,TMX: map2.tmx,NPC 2,False,46.91,500,300,3,ASTAR,67,485,5,BFS,2,531,5,ASTAR,1,401,4,Q_LEARNING,10,0,0,,0
2026-06-22 00:11:30,2,TMX: map2.tmx,NPC 2,False,35.98,500,105,1,ASTAR,59,410,4,BFS,294,512,5,ASTAR,1,322,3,Q_LEARNING,43,0,0,,0
2026-06-22 00:20:19,2,TMX: map2.tmx,NPC 2,False,64.12,500,99,1,ASTAR,40,469,5,BFS,2,582,6,ASTAR,1,454,4,Q_LEARNING,140,0,0,,0
2026-06-22 00:21:16,2,TMX: map2.tmx,NPC 2,False,54.85,500,0,0,ASTAR,30,393,4,BFS,267,556,6,ASTAR,1,299,3,Q_LEARNING,38,0,0,,0
2026-06-22 00:26:29,2,TMX: map2.tmx,NPC 2,False,49.21,500,98,1,ASTAR,4,464,5,BFS,68,550,6,ASTAR,1,313,3,Q_LEARNING,31,0,0,,0
2026-06-22 00:27:14,2,TMX: map2.tmx,NPC 1,False,41.34,500,408,4,ASTAR,71,516,5,BFS,1,490,5,ASTAR,39,328,3,Q_LEARNING,0,0,0,,0
2026-06-22 00:34:09,2,TMX: map2.tmx,NPC 1,False,40.72,500,0,0,ASTAR,11,501,5,BFS,1,478,5,ASTAR,64,325,3,Q_LEARNING,43,0,0,,0
2026-06-22 00:37:18,2,TMX: map2.tmx,NPC 2,False,44.36,500,0,0,ASTAR,136,411,4,BFS,4,585,6,ASTAR,1,295,3,Q_LEARNING,37,0,0,,0
